 680  .1472  .0379  .0000  .0004      681  .1469  .0370  .0000  .0006
 682  .1466  .0362  .0000  .0008      683  .1463  .0354  .0000  .0010
 684  .1460  .0345  .0000  .0014      685  .1457  .0337  .0000  .0017
 686  .1454  .0328  .0672  .0016      687  .1450  .0320  .8100  .0015
 688  .1447  .0312  .6500  .0014      689  .1444  .0303  .5052  .0013
 690  .1441  .0295  .3604  .0013      691  .1438  .0287  .3250  .0842
 692  .1435  .0278  .2480  .1961      693  .1432  .0270  .1566  .3173
 694  .1429  .0262  .0678  .4341      695  .1426  .0254  .0008  .5299
 696  .1423  .0245  .0000  .5878      697  .1420  .0238  .0000  .6207
 698  .1417  .0230  .0000  .6373      699  .1414  .0223  .0000  .6359
 700  .1411  .0216  .0000  0.60200
 701  .1390  .0216  .0000  0.54305
 702  .1390  .0216  .0000  0.48410
 703  .1390  .0215  .0000  0.42515
 704  .1404  .0215  .0000  0.36620
 705  .1419  .0214  .0000  0.30725
 706  .1411  .0214  .0000  0.24830
 707  .1404  .0213  .0000  0.18935
 708  .1396  .0213  .0000  0.13040
 709  .1388  .0212  .0000  0.07145
 710  .1389  .0212  .0000  0.01250
 711  .1389  .0208  .0000  0.23594
 712  .1383  .0164  .0000  0.45937
 713  .1377  .0120  .0000  0.68281
 714  .1373  .0155  .0000  0.90625
 715  .1370  .0191  .0000  1.12969
 716  .1363  .0187  .0000  1.13531
 717  .1357  .0183  .0000  1.57656
 718  .1344  .0179  .0000  1.80000
 719  .1331  .0175  .0000  1.90940
 720  .1333  .0171  .0000  2.01880
 721  .1334  .0168  .0000  2.12810
 722  .1342  .0165  .0000  2.23750
 723  .1351  .0161  .0000  2.34690
 724  .1352  .0157  .0000  2.37655
 725  .1353  .0154  .0000  2.40620
 726  .1351  .0151  .0000  2.24985
 727  .1349  .0148  .0000  2.09350
 728  .1355  .0144  .0000  1.93715
 729  .1322  .0141  .0000  1.78080
 730  .1326  .0138  .0000  1.62450
 731  .1329  .0134  .0000  1.46810
 732  .1325  .0130  .0000  1.31175
 733  .1321  .0127  .0000  1.15540
 734  .1316  .0123  .0000  0.99905
 735  .1312  .0119  .0000  0.84270
 736  .1311  .0115  .0000  0.68635
 737  .1310  .0111  .0000  0.53000
 738  .1295  .0107  .0000  0.37365
 739  .1281  .0104  .0000  0.21730
 740  .1271  .0100  .0000  0.06100
 741  .1261  .0092  .0000  0.05620
 742  .1275  .0083  .0000  0.05040
 743  .1289  .0074  .0000  0.04660
 744  .1285  .0066  .0000  0.04175
 745  .1282  .0058  .0000  0.03690
 746  .1284  .0050  .0000  0.03210
 747  .1286  .0042  .0000  0.02730
 748  .1279  .0034  .0000  0.02250
 749  .1273  .0026  .0000  0.01770
 750  .1269  .0018  .0000  0.01285
 751  .1265  .0010  .0000  0.00800
 752  .1263  .0005  .0000  0.00435
 753  .1262  .0000  .0000  0.00070
 754  .1260  .0000  .0000  0.00055
 755  .1258  .0000  .0000  0.00040
 756  .1254  .0000  .0000  0.00025
 757  .1251  .0000  .0000  0.00010
 758  .1247  .0000  .0000  0.00008
 759  .1243  .0000  .0000  0.00007
 760  .1241  .0000  .0000  0.00005
 761  .1240  .0000  .0000  0.00004
 762  .1242  .0000  1.817  0.00002
 763  .1244  .0000  3.635  0.00001
 764  .1234  .0000  2.905  0.00001
